50000, 0.034016
100000, 0.077285
150000, 0.126048
200000, 0.194493
250000, 0.277748
300000, 0.365261
350000, 0.468057
400000, 0.570928
450000, 0.685440
500000, 0.836073
550000, 0.965518
600000, 1.086155
650000, 1.288385
700000, 1.422283
750000, 1.645915
800000, 1.803679
850000, 2.006368
900000, 2.205314
950000, 2.501126
1000000, 2.638227
