50000, 0.002911
100000, 0.005322
150000, 0.008246
200000, 0.011670
250000, 0.013549
300000, 0.015872
350000, 0.018763
400000, 0.022582
450000, 0.026216
500000, 0.027346
550000, 0.029903
600000, 0.031487
650000, 0.034923
700000, 0.037505
750000, 0.039986
800000, 0.042710
850000, 0.045211
900000, 0.047855
950000, 0.049781
1000000, 0.053101
